Nlemma,overall,1_sg,1_sg_rel,1_pl,1_pl_rel,2_sg,2_sg_rel,2_pl,2_pl_rel,2Hon_sg,2Hon_sg_rel,2Hon_pl,2Hon_pl_rel,3Hon_sg,3Hon_sg_rel,3Hon_pl,3Hon_pl_rel
hilflos,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
hoch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Treiber,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
hocherhaben,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Transportarbeiter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trank,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
hungernd,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
hörend,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trommel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ungar,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Undschuldslamm,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
greifend,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
grundgütig,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Unchrist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
grüßend,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tümml,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tüftler,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Tröster,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tänzerin,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tänzer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyrann,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Turner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tummkopf,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tugendlilie,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tucke,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tuch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
halbdeutsch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Töle,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Friesen,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Friedrich Wilhelm,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frevler,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Freund ,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Freude,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fresser,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Freiheitsmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Freiheitshut,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Freibeuter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frauelein,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fratze,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nichtfachleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fortschrittsleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fontainebloher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Folterrad,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flügel-Stutzer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flur,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flunkerpott,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Flitterkleid,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flittergold,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fliege,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flamme,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Flachkopf,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fotze,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gauner,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gaullist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gartenstadt,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gartenleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gartenfreund,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Garten,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ganskragen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ganove,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Gale,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gaitlink,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gaffeltange,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fritz,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fünfundzwanzigjähriger,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fünfguldenlebemann,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Förstersbube,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Förster,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Förderer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fähmel,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Futtermeisterlein,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Furz,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frucht,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frouensmensch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frosch,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Frontoffizier,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fünfziger,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erzähler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erztropf,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erznarr,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erzknappe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erzieherin,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erwürger,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eroberer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ernst,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erdenwurm ,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erdenwandler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erdenpilger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fischer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erde,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erdbewohner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erbse,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Epigone,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Enterbeter,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Englandfeind,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
England,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Elbe,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eisläufer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eisenkopf,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Eisenbahn,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Einzelgänger,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Erdenflüchtling,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Firlefanz,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Filmbedufter,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fiedler,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Feuerbach,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fetzen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fettsack,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fenster,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Felsenblock,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Feldwebel,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Feld ,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fegfeuer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Esels-Koch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Faulenzer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fatzke,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fastenarzt,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Famulus,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Familie,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fahrer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Fahraast,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Fachleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Existenz,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ewigkeit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eulenweib,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Este,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Faultier,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hedwig Lucie Marie Müller,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hausgötze,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hausen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Haudegen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hasser,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hasenkopf,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hasenclever,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Hase,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hanswurst,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hannoveraner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gefährte,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hand,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hamburger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hallodri,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Halle,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Haifisch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Haderlump,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hackstock,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Habenichts,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Gürtel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Götterliebling,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Götterfunken,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gymnasiallehrer,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Handwerker ,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hirte,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Himmelvater,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Himmelchen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hilfslehrer,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herzog,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herzensbruder,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herrscher,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herrgöttle,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herr Schätz,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Herr Kolonisator,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Herr Jesus,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heiland,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herold,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herbstblume,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herbstapfel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hemmer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hemd,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Helm,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heliotrop,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Heini,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Heimfahrt,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heimatstadt,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heim,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heiliger Geist,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Heros,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gigolo,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Giftkröte,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gift,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gideon,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Geßler,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gewöhnlichkeit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gewerkschaftsführer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gesellschaft,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Geschäftsreisende,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Gerumpel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gentlemen,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gummipiepel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Genosse Minister,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Geniesser ,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Gelegenheitsmacher,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Gelegenheit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Geistlicher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Geige,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gehirnmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gehilfe,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Geheimnis,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gehaltsempfänger,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Gegner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gegenwart,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Genossin,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gummigott,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gugelvolk,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gugelant,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Guatemalteke,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gründer,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Gruppe,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grubenelektriker,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Großstadtmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Großschnauze,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Großkaufleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gretchenschwester,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Glasmacher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grammophon,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grafenleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gottswesen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gottesschmiede,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gotteslästerung,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gottesdiener,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gorgone,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Gogler,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
